Date,Close
10/19/2012 16:00:00,36.7
10/22/2012 16:00:00,36.75
10/23/2012 16:00:00,36.31
10/24/2012 16:00:00,36.24
10/25/2012 16:00:00,36.31
10/26/2012 16:00:00,36.32
10/31/2012 16:00:00,36.4
11/1/2012 16:00:00,36.76
11/2/2012 16:00:00,36.45
11/5/2012 16:00:00,36.48
11/6/2012 16:00:00,36.76
11/7/2012 16:00:00,36.14
11/8/2012 16:00:00,35.79
11/9/2012 16:00:00,35.91
11/12/2012 16:00:00,35.85
11/13/2012 16:00:00,35.7
11/14/2012 16:00:00,35.41
11/15/2012 16:00:00,35.33
11/16/2012 16:00:00,35.41
11/19/2012 16:00:00,35.94
11/20/2012 16:00:00,36.06
11/21/2012 16:00:00,36.11
11/23/2012 16:00:00,36.5
11/26/2012 16:00:00,36.51
11/27/2012 16:00:00,36.38
11/28/2012 16:00:00,36.52
11/29/2012 16:00:00,36.77
11/30/2012 16:00:00,36.79
12/3/2012 16:00:00,36.71
12/4/2012 16:00:00,36.73
12/5/2012 16:00:00,36.75
12/6/2012 16:00:00,36.87
12/7/2012 16:00:00,36.93
12/10/2012 16:00:00,37
12/11/2012 16:00:00,37.14
12/12/2012 16:00:00,37.16
12/13/2012 16:00:00,37.07
12/14/2012 16:00:00,36.99
12/17/2012 16:00:00,37.2
12/18/2012 16:00:00,37.58
12/19/2012 16:00:00,37.48
12/20/2012 16:00:00,37.65
12/21/2012 16:00:00,37.44
12/24/2012 16:00:00,37.33
12/26/2012 16:00:00,36.98
12/27/2012 16:00:00,36.86
12/28/2012 16:00:00,36.74
12/31/2012 16:00:00,37.17
1/2/2013 16:00:00,37.76
1/3/2013 16:00:00,37.79
1/4/2013 16:00:00,37.93
1/7/2013 16:00:00,37.83
1/8/2013 16:00:00,37.71
1/9/2013 16:00:00,37.85
1/10/2013 16:00:00,38.07
1/11/2013 16:00:00,38.1
1/14/2013 16:00:00,38.09
1/15/2013 16:00:00,38.13
1/16/2013 16:00:00,38.08
1/17/2013 16:00:00,38.32
1/18/2013 16:00:00,38.37
1/22/2013 16:00:00,38.49
1/23/2013 16:00:00,38.51
1/24/2013 16:00:00,38.58
1/25/2013 16:00:00,38.76
1/28/2013 16:00:00,38.71
1/29/2013 16:00:00,38.85
1/30/2013 16:00:00,38.72
1/31/2013 16:00:00,38.73
2/1/2013 16:00:00,38.96
2/4/2013 16:00:00,38.54
2/5/2013 16:00:00,38.78
2/6/2013 16:00:00,38.83
2/7/2013 16:00:00,38.67
2/8/2013 16:00:00,38.86
2/11/2013 16:00:00,38.88
2/12/2013 16:00:00,38.98
2/13/2013 16:00:00,39.03
2/14/2013 16:00:00,39.03
2/15/2013 16:00:00,38.96
2/19/2013 16:00:00,39.23
2/20/2013 16:00:00,38.85
2/21/2013 16:00:00,38.52
2/22/2013 16:00:00,38.83
2/25/2013 16:00:00,38.24
2/26/2013 16:00:00,38.44
2/27/2013 16:00:00,38.86
2/28/2013 16:00:00,38.81
3/1/2013 16:00:00,38.82
3/4/2013 16:00:00,38.94
3/5/2013 16:00:00,39.28
3/6/2013 16:00:00,39.33
3/7/2013 16:00:00,39.41
3/8/2013 16:00:00,39.54
3/11/2013 16:00:00,39.62
3/12/2013 16:00:00,39.49
3/13/2013 16:00:00,39.52
3/14/2013 16:00:00,39.77
3/15/2013 16:00:00,39.77
3/18/2013 16:00:00,39.56
3/19/2013 16:00:00,39.41
3/20/2013 16:00:00,39.71
3/21/2013 16:00:00,39.43
3/22/2013 16:00:00,39.63
3/25/2013 16:00:00,39.52
3/26/2013 16:00:00,39.69
3/27/2013 16:00:00,39.65
3/28/2013 16:00:00,39.78
4/1/2013 16:00:00,39.55
4/2/2013 16:00:00,39.55
4/3/2013 16:00:00,39.22
4/4/2013 16:00:00,39.42
4/5/2013 16:00:00,39.31
4/8/2013 16:00:00,39.5
4/9/2013 16:00:00,39.59
4/10/2013 16:00:00,40
4/11/2013 16:00:00,40.16
4/12/2013 16:00:00,40.03
4/15/2013 16:00:00,39.3
4/16/2013 16:00:00,39.72
4/17/2013 16:00:00,39.2
4/18/2013 16:00:00,39.06
4/19/2013 16:00:00,39.37
4/22/2013 16:00:00,39.47
4/23/2013 16:00:00,39.88
4/24/2013 16:00:00,39.99
4/25/2013 16:00:00,40.16
4/26/2013 16:00:00,40.07
4/29/2013 16:00:00,40.38
4/30/2013 16:00:00,40.52
5/1/2013 16:00:00,40.14
5/2/2013 16:00:00,40.45
5/3/2013 16:00:00,40.81
5/6/2013 16:00:00,40.87
5/7/2013 16:00:00,41.02
5/8/2013 16:00:00,41.23
5/9/2013 16:00:00,41.01
5/10/2013 16:00:00,41.15
5/13/2013 16:00:00,41.1
5/14/2013 16:00:00,41.4
5/15/2013 16:00:00,41.56
5/16/2013 16:00:00,41.4
5/17/2013 16:00:00,41.68
5/20/2013 16:00:00,41.73
5/21/2013 16:00:00,41.8
5/22/2013 16:00:00,41.36
5/23/2013 16:00:00,41.18
5/24/2013 16:00:00,41.07
5/28/2013 16:00:00,41.19
5/29/2013 16:00:00,40.96
5/30/2013 16:00:00,41.13
5/31/2013 16:00:00,40.56
6/3/2013 16:00:00,40.72
6/4/2013 16:00:00,40.63
6/5/2013 16:00:00,40.05
6/6/2013 16:00:00,40.32
6/7/2013 16:00:00,40.72
6/10/2013 16:00:00,40.72
6/11/2013 16:00:00,40.31
6/12/2013 16:00:00,40.08
6/13/2013 16:00:00,40.64
6/14/2013 16:00:00,40.42
6/17/2013 16:00:00,40.66
6/18/2013 16:00:00,40.95
6/19/2013 16:00:00,40.43
6/20/2013 16:00:00,39.41
6/21/2013 16:00:00,39.41
6/24/2013 16:00:00,39.05
6/25/2013 16:00:00,39.36
6/26/2013 16:00:00,39.64
6/27/2013 16:00:00,39.97
6/28/2013 16:00:00,39.97
7/1/2013 16:00:00,40.1
7/2/2013 16:00:00,39.68
7/3/2013 16:00:00,39.71
7/5/2013 16:00:00,39.94
7/8/2013 16:00:00,40.14
7/9/2013 16:00:00,40.4
7/10/2013 16:00:00,40.42
7/11/2013 16:00:00,41.03
7/12/2013 16:00:00,41.04
7/15/2013 16:00:00,41.18
7/16/2013 16:00:00,41.07
7/17/2013 16:00:00,41.21
7/18/2013 16:00:00,41.4
7/19/2013 16:00:00,41.45
7/22/2013 16:00:00,41.57
7/23/2013 16:00:00,41.55
7/24/2013 16:00:00,41.39
7/25/2013 16:00:00,41.49
7/26/2013 16:00:00,41.4
7/29/2013 16:00:00,41.21
7/30/2013 16:00:00,41.25
7/31/2013 16:00:00,41.31
8/1/2013 16:00:00,41.73
8/2/2013 16:00:00,41.85
8/5/2013 16:00:00,41.82
8/6/2013 16:00:00,41.63
8/7/2013 16:00:00,41.44
8/8/2013 16:00:00,41.66
8/9/2013 16:00:00,41.63
8/12/2013 16:00:00,41.58
8/13/2013 16:00:00,41.71
8/14/2013 16:00:00,41.56
8/15/2013 16:00:00,41.1
8/16/2013 16:00:00,41.03
8/19/2013 16:00:00,40.76
8/20/2013 16:00:00,40.95
8/21/2013 16:00:00,40.64
8/22/2013 16:00:00,40.93
8/23/2013 16:00:00,41.16
8/26/2013 16:00:00,41.05
8/27/2013 16:00:00,40.45
8/28/2013 16:00:00,40.47
8/29/2013 16:00:00,40.53
8/30/2013 16:00:00,40.25
9/3/2013 16:00:00,40.48
9/4/2013 16:00:00,40.81
9/5/2013 16:00:00,40.83
9/6/2013 16:00:00,40.91
9/9/2013 16:00:00,41.37
9/10/2013 16:00:00,41.63
9/11/2013 16:00:00,41.73
9/12/2013 16:00:00,41.63
9/13/2013 16:00:00,41.71
9/16/2013 16:00:00,41.97
9/17/2013 16:00:00,42.09
9/18/2013 16:00:00,42.74
9/19/2013 16:00:00,42.64
9/20/2013 16:00:00,42.38
9/23/2013 16:00:00,42.27
9/24/2013 16:00:00,42.32
9/25/2013 16:00:00,42.28
9/26/2013 16:00:00,42.29
9/27/2013 16:00:00,42.21
9/30/2013 16:00:00,41.99
10/1/2013 16:00:00,42.38
10/2/2013 16:00:00,42.17
10/3/2013 16:00:00,41.9
10/4/2013 16:00:00,42.08
10/7/2013 16:00:00,41.78
10/8/2013 16:00:00,41.37
10/9/2013 16:00:00,41.41
10/10/2013 16:00:00,42.14
10/11/2013 16:00:00,42.36
10/14/2013 16:00:00,42.48
10/15/2013 16:00:00,42.24
10/16/2013 16:00:00,42.67
10/17/2013 16:00:00,43
10/18/2013 16:00:00,43.24
10/21/2013 16:00:00,43.25
10/22/2013 16:00:00,43.5
10/23/2013 16:00:00,43.31
10/24/2013 16:00:00,43.43
10/25/2013 16:00:00,43.49
10/28/2013 16:00:00,43.44
10/29/2013 16:00:00,43.65
10/30/2013 16:00:00,43.46
10/31/2013 16:00:00,43.34
11/1/2013 16:00:00,43.31
11/4/2013 16:00:00,43.5
11/5/2013 16:00:00,43.28
11/6/2013 16:00:00,43.43
11/7/2013 16:00:00,42.9
11/8/2013 16:00:00,43.21
11/11/2013 16:00:00,43.32
11/12/2013 16:00:00,43.23
11/13/2013 16:00:00,43.47
11/14/2013 16:00:00,43.7
11/15/2013 16:00:00,43.88
11/18/2013 16:00:00,43.77
11/19/2013 16:00:00,43.63
11/20/2013 16:00:00,43.42
11/21/2013 16:00:00,43.84
11/22/2013 16:00:00,43.97
11/25/2013 16:00:00,43.87
11/26/2013 16:00:00,43.9
11/27/2013 16:00:00,44.01
11/29/2013 16:00:00,44
12/2/2013 16:00:00,43.81
12/3/2013 16:00:00,43.66
12/4/2013 16:00:00,43.55
12/5/2013 16:00:00,43.39
12/6/2013 16:00:00,43.83
12/9/2013 16:00:00,43.84
12/10/2013 16:00:00,43.79
12/11/2013 16:00:00,43.33
12/12/2013 16:00:00,43.15
12/13/2013 16:00:00,43.23
12/16/2013 16:00:00,43.48
12/17/2013 16:00:00,43.39
12/18/2013 16:00:00,43.93
12/19/2013 16:00:00,43.83
12/20/2013 16:00:00,44.07
12/23/2013 16:00:00,44.34
12/24/2013 16:00:00,44.43
12/26/2013 16:00:00,44.58
12/27/2013 16:00:00,44.42
12/30/2013 16:00:00,44.52
12/31/2013 16:00:00,44.61
1/2/2014 16:00:00,44.15
1/3/2014 16:00:00,44.18
1/6/2014 16:00:00,44.12
1/7/2014 16:00:00,44.32
1/8/2014 16:00:00,44.3
1/9/2014 16:00:00,44.34
1/10/2014 16:00:00,44.57
1/13/2014 16:00:00,44.08
1/14/2014 16:00:00,44.49
1/15/2014 16:00:00,44.67
1/16/2014 16:00:00,44.59
1/17/2014 16:00:00,44.47
1/21/2014 16:00:00,44.61
1/22/2014 16:00:00,44.7
1/23/2014 16:00:00,44.35
1/24/2014 16:00:00,43.54
1/27/2014 16:00:00,43.3
1/28/2014 16:00:00,43.53
1/29/2014 16:00:00,43.18
1/30/2014 16:00:00,43.53
1/31/2014 16:00:00,43.26
2/3/2014 16:00:00,42.32
2/4/2014 16:00:00,42.67
2/5/2014 16:00:00,42.65
2/6/2014 16:00:00,43.18
2/7/2014 16:00:00,43.59
2/10/2014 16:00:00,43.6
2/11/2014 16:00:00,44.06
2/12/2014 16:00:00,44.11
2/13/2014 16:00:00,44.33
2/14/2014 16:00:00,44.52
2/18/2014 16:00:00,44.68
2/19/2014 16:00:00,44.42
2/20/2014 16:00:00,44.62
2/21/2014 16:00:00,44.6
2/24/2014 16:00:00,44.87
2/25/2014 16:00:00,44.79
2/26/2014 16:00:00,44.8
2/27/2014 16:00:00,45.03
2/28/2014 16:00:00,45.09
3/3/2014 16:00:00,44.67
3/4/2014 16:00:00,45.33
3/5/2014 16:00:00,45.27
3/6/2014 16:00:00,45.46
3/7/2014 16:00:00,45.31
3/10/2014 16:00:00,45.18
3/11/2014 16:00:00,44.96
3/12/2014 16:00:00,44.97
3/13/2014 16:00:00,44.43
3/14/2014 16:00:00,44.48
3/17/2014 16:00:00,44.81
3/18/2014 16:00:00,45.1
3/19/2014 16:00:00,44.75
3/20/2014 16:00:00,44.84
3/21/2014 16:00:00,44.8
3/24/2014 16:00:00,44.72
3/25/2014 16:00:00,44.91
3/26/2014 16:00:00,44.76
3/27/2014 16:00:00,44.78
3/28/2014 16:00:00,45
3/31/2014 16:00:00,45.36
4/1/2014 16:00:00,45.65
4/2/2014 16:00:00,45.62
4/3/2014 16:00:00,45.51
4/4/2014 16:00:00,45.16
4/7/2014 16:00:00,44.83
4/8/2014 16:00:00,44.96
4/9/2014 16:00:00,45.4
4/10/2014 16:00:00,44.69
4/11/2014 16:00:00,44.38
4/14/2014 16:00:00,44.53
4/15/2014 16:00:00,44.6
4/16/2014 16:00:00,45.01
4/17/2014 16:00:00,45.17
4/21/2014 16:00:00,45.21
4/22/2014 16:00:00,45.41
4/23/2014 16:00:00,45.31
4/24/2014 16:00:00,45.37
4/25/2014 16:00:00,45.01
4/28/2014 16:00:00,45.07
4/29/2014 16:00:00,45.28
4/30/2014 16:00:00,45.4
5/1/2014 16:00:00,45.5
5/2/2014 16:00:00,45.5
5/5/2014 16:00:00,45.51
5/6/2014 16:00:00,45.28
5/7/2014 16:00:00,45.47
5/8/2014 16:00:00,45.39
5/9/2014 16:00:00,45.42
5/12/2014 16:00:00,45.81
5/13/2014 16:00:00,45.83
5/14/2014 16:00:00,45.7
5/15/2014 16:00:00,45.44
5/16/2014 16:00:00,45.61
5/19/2014 16:00:00,45.71
5/20/2014 16:00:00,45.39
5/21/2014 16:00:00,45.62
5/22/2014 16:00:00,45.76
5/23/2014 16:00:00,45.96
5/27/2014 16:00:00,46.12
5/28/2014 16:00:00,46.17
5/29/2014 16:00:00,46.28
5/30/2014 16:00:00,46.27
6/2/2014 16:00:00,46.31
6/3/2014 16:00:00,46.29
6/4/2014 16:00:00,46.34
6/5/2014 16:00:00,46.72
6/6/2014 16:00:00,46.89
6/9/2014 16:00:00,46.93
6/10/2014 16:00:00,46.9
6/11/2014 16:00:00,46.74
6/12/2014 16:00:00,46.55
6/13/2014 16:00:00,46.66
6/16/2014 16:00:00,46.65
6/17/2014 16:00:00,46.74
6/18/2014 16:00:00,47.08
6/19/2014 16:00:00,47.13
6/20/2014 16:00:00,47.19
6/23/2014 16:00:00,47.13
6/24/2014 16:00:00,46.89
6/25/2014 16:00:00,47.05
6/26/2014 16:00:00,47.01
6/27/2014 16:00:00,47.15
6/30/2014 16:00:00,47.19
7/1/2014 16:00:00,47.52
7/2/2014 16:00:00,47
7/3/2014 16:00:00,47.23
7/7/2014 16:00:00,46.94
7/8/2014 16:00:00,46.69
7/9/2014 16:00:00,46.85
7/10/2014 16:00:00,46.53
7/11/2014 16:00:00,46.59
7/14/2014 16:00:00,46.79
7/15/2014 16:00:00,46.7
7/16/2014 16:00:00,46.84
7/17/2014 16:00:00,46.33
7/18/2014 16:00:00,46.77
7/21/2014 16:00:00,46.62
7/22/2014 16:00:00,46.89
7/23/2014 16:00:00,46.93
7/24/2014 16:00:00,46.98
7/25/2014 16:00:00,46.78
7/28/2014 16:00:00,46.79
7/29/2014 16:00:00,46.65
7/30/2014 16:00:00,46.61
7/31/2014 16:00:00,45.84
8/1/2014 16:00:00,45.75
8/4/2014 16:00:00,46.01
8/5/2014 16:00:00,45.62
8/6/2014 16:00:00,45.58
8/7/2014 16:00:00,45.37
8/8/2014 16:00:00,45.67
8/11/2014 16:00:00,45.95
8/12/2014 16:00:00,45.85
8/13/2014 16:00:00,46.16
8/14/2014 16:00:00,46.31
8/15/2014 16:00:00,46.3
8/18/2014 16:00:00,46.61
8/19/2014 16:00:00,46.85
8/20/2014 16:00:00,46.86
8/21/2014 16:00:00,46.9
8/22/2014 16:00:00,46.83
8/25/2014 16:00:00,47
8/26/2014 16:00:00,47.11
8/27/2014 16:00:00,47.1
8/28/2014 16:00:00,47.03
8/29/2014 16:00:00,47.12
9/2/2014 16:00:00,47.16
9/3/2014 16:00:00,47.22
9/4/2014 16:00:00,46.92
9/5/2014 16:00:00,47.27
9/8/2014 16:00:00,47.08
9/9/2014 16:00:00,46.76
9/10/2014 16:00:00,46.84
9/11/2014 16:00:00,46.83
9/12/2014 16:00:00,46.54
9/15/2014 16:00:00,46.41
9/16/2014 16:00:00,46.67
9/17/2014 16:00:00,46.8
9/18/2014 16:00:00,46.78
9/19/2014 16:00:00,46.65
9/22/2014 16:00:00,46.29
9/23/2014 16:00:00,46.01
9/24/2014 16:00:00,46.26
9/25/2014 16:00:00,45.71
9/26/2014 16:00:00,45.93
9/29/2014 16:00:00,45.73
9/30/2014 16:00:00,45.57
10/1/2014 16:00:00,45.11
10/2/2014 16:00:00,44.92
10/3/2014 16:00:00,45.17
10/6/2014 16:00:00,45.22
10/7/2014 16:00:00,44.66
10/8/2014 16:00:00,45.31
10/9/2014 16:00:00,44.47
10/10/2014 16:00:00,43.92
10/13/2014 16:00:00,43.65
10/14/2014 16:00:00,43.81
10/15/2014 16:00:00,43.66
10/16/2014 16:00:00,43.65
10/17/2014 16:00:00,44.08
10/20/2014 16:00:00,44.41
10/21/2014 16:00:00,45.01
10/22/2014 16:00:00,44.72
10/23/2014 16:00:00,45.11
10/24/2014 16:00:00,45.35
10/27/2014 16:00:00,45.27
10/28/2014 16:00:00,45.77
10/29/2014 16:00:00,45.72
10/30/2014 16:00:00,45.9
10/31/2014 16:00:00,46.46
11/3/2014 16:00:00,46.33
11/4/2014 16:00:00,46.24
11/5/2014 16:00:00,46.34
11/6/2014 16:00:00,46.35
11/7/2014 16:00:00,46.39
11/10/2014 16:00:00,46.52
11/11/2014 16:00:00,46.59
11/12/2014 16:00:00,46.51
11/13/2014 16:00:00,46.52
11/14/2014 16:00:00,46.55
11/17/2014 16:00:00,46.44
11/18/2014 16:00:00,46.68
11/19/2014 16:00:00,46.54
11/20/2014 16:00:00,46.62
11/21/2014 16:00:00,46.98
11/24/2014 16:00:00,47.12
11/25/2014 16:00:00,47.12
11/26/2014 16:00:00,47.27
11/28/2014 16:00:00,47.05
12/1/2014 16:00:00,46.67
12/2/2014 16:00:00,46.86
12/3/2014 16:00:00,47.01
12/4/2014 16:00:00,46.96
12/5/2014 16:00:00,47
12/8/2014 16:00:00,46.7
12/9/2014 16:00:00,46.7
12/10/2014 16:00:00,46.05
12/11/2014 16:00:00,46.12
12/12/2014 16:00:00,45.55
12/15/2014 16:00:00,45.14
12/16/2014 16:00:00,45
12/17/2014 16:00:00,45.83
12/18/2014 16:00:00,46.56
12/19/2014 16:00:00,46.69
12/22/2014 16:00:00,46.92
12/23/2014 16:00:00,46.94
12/24/2014 16:00:00,47
12/26/2014 16:00:00,46.81
12/29/2014 16:00:00,46.77
12/30/2014 16:00:00,46.65
12/31/2014 16:00:00,46.28
1/2/2015 16:00:00,46.23
1/5/2015 16:00:00,45.5
1/6/2015 16:00:00,45.19
1/7/2015 16:00:00,45.63
1/8/2015 16:00:00,46.24
1/9/2015 16:00:00,46.08
1/12/2015 16:00:00,45.85
1/13/2015 16:00:00,45.83
1/14/2015 16:00:00,45.72
1/15/2015 16:00:00,45.54
1/16/2015 16:00:00,46.03
1/20/2015 16:00:00,46.03
1/21/2015 16:00:00,46.3
1/22/2015 16:00:00,46.84
1/23/2015 16:00:00,46.63
1/26/2015 16:00:00,46.94
1/27/2015 16:00:00,46.69
1/28/2015 16:00:00,46.21
1/29/2015 16:00:00,46.55
1/30/2015 16:00:00,45.96
2/2/2015 16:00:00,46.33
2/3/2015 16:00:00,46.7
2/4/2015 16:00:00,46.52
2/5/2015 16:00:00,47
2/6/2015 16:00:00,46.65
2/9/2015 16:00:00,46.48
2/10/2015 16:00:00,46.8
2/11/2015 16:00:00,46.67
2/12/2015 16:00:00,47.18
2/13/2015 16:00:00,47.36
2/17/2015 16:00:00,47.34
2/18/2015 16:00:00,47.48
2/19/2015 16:00:00,47.55
2/20/2015 16:00:00,47.88
2/23/2015 16:00:00,47.76
2/24/2015 16:00:00,47.89
2/25/2015 16:00:00,47.95
2/26/2015 16:00:00,47.82
2/27/2015 16:00:00,47.88
3/2/2015 16:00:00,47.86
3/3/2015 16:00:00,47.75
3/4/2015 16:00:00,47.6
3/5/2015 16:00:00,47.67
3/6/2015 16:00:00,47.04
3/9/2015 16:00:00,47.19
3/10/2015 16:00:00,46.53
3/11/2015 16:00:00,46.58
3/12/2015 16:00:00,47.04
3/13/2015 16:00:00,46.8
3/16/2015 16:00:00,47.24
3/17/2015 16:00:00,47.2
3/18/2015 16:00:00,47.78
3/19/2015 16:00:00,47.51
3/20/2015 16:00:00,48.04
3/23/2015 16:00:00,48.21
3/24/2015 16:00:00,48.11
3/25/2015 16:00:00,47.67
3/26/2015 16:00:00,47.43
3/27/2015 16:00:00,47.54
3/30/2015 16:00:00,47.81
3/31/2015 16:00:00,47.5
4/1/2015 16:00:00,47.53
4/2/2015 16:00:00,47.69
4/6/2015 16:00:00,48.01
4/7/2015 16:00:00,47.91
4/8/2015 16:00:00,48.12
4/9/2015 16:00:00,48.23
4/10/2015 16:00:00,48.37
4/13/2015 16:00:00,48.17
4/14/2015 16:00:00,48.35
4/15/2015 16:00:00,48.48
4/16/2015 16:00:00,48.61
4/17/2015 16:00:00,48.13
4/20/2015 16:00:00,48.32
4/21/2015 16:00:00,48.37
