Date,Close
7/18/2012 16:00:00,18.53
7/19/2012 16:00:00,18.59
7/20/2012 16:00:00,18.29
7/23/2012 16:00:00,18.08
7/24/2012 16:00:00,17.96
7/25/2012 16:00:00,17.88
7/26/2012 16:00:00,18.21
7/27/2012 16:00:00,18.68
7/30/2012 16:00:00,18.57
7/31/2012 16:00:00,18.45
8/1/2012 16:00:00,18.31
8/2/2012 16:00:00,18.29
8/3/2012 16:00:00,18.83
8/6/2012 16:00:00,18.87
8/7/2012 16:00:00,19.03
8/8/2012 16:00:00,18.99
8/9/2012 16:00:00,18.95
8/10/2012 16:00:00,19.02
8/13/2012 16:00:00,18.94
8/14/2012 16:00:00,18.84
8/15/2012 16:00:00,18.97
8/16/2012 16:00:00,19.2
8/17/2012 16:00:00,19.3
8/20/2012 16:00:00,19.19
8/21/2012 16:00:00,19.14
8/22/2012 16:00:00,19.08
8/23/2012 16:00:00,18.91
8/24/2012 16:00:00,18.93
8/27/2012 16:00:00,18.89
8/28/2012 16:00:00,18.87
8/29/2012 16:00:00,18.9
8/30/2012 16:00:00,18.72
8/31/2012 16:00:00,18.77
9/4/2012 16:00:00,18.97
9/5/2012 16:00:00,18.86
9/6/2012 16:00:00,19.26
9/7/2012 16:00:00,19.38
9/10/2012 16:00:00,19.38
9/11/2012 16:00:00,19.43
9/12/2012 16:00:00,19.43
9/13/2012 16:00:00,19.78
9/14/2012 16:00:00,19.82
9/17/2012 16:00:00,19.56
9/18/2012 16:00:00,19.6
9/19/2012 16:00:00,19.71
9/20/2012 16:00:00,19.59
9/21/2012 16:00:00,19.64
9/24/2012 16:00:00,19.64
9/25/2012 16:00:00,19.44
9/26/2012 16:00:00,19.23
9/27/2012 16:00:00,19.44
9/28/2012 16:00:00,19.49
10/1/2012 16:00:00,19.48
10/2/2012 16:00:00,19.48
10/3/2012 16:00:00,19.62
10/4/2012 16:00:00,19.72
10/5/2012 16:00:00,19.79
10/8/2012 16:00:00,19.72
10/9/2012 16:00:00,19.41
10/10/2012 16:00:00,19.25
10/11/2012 16:00:00,19.29
10/12/2012 16:00:00,19.28
10/15/2012 16:00:00,19.35
10/16/2012 16:00:00,19.54
10/17/2012 16:00:00,19.73
10/18/2012 16:00:00,19.75
10/19/2012 16:00:00,19.49
10/22/2012 16:00:00,19.42
10/23/2012 16:00:00,19.17
10/24/2012 16:00:00,19.15
10/25/2012 16:00:00,19.26
10/26/2012 16:00:00,19.24
10/31/2012 16:00:00,19.54
11/1/2012 16:00:00,19.91
11/2/2012 16:00:00,19.78
11/5/2012 16:00:00,19.78
11/6/2012 16:00:00,19.99
11/7/2012 16:00:00,19.55
11/8/2012 16:00:00,19.34
11/9/2012 16:00:00,19.29
11/12/2012 16:00:00,19.21
11/13/2012 16:00:00,19.18
11/14/2012 16:00:00,18.94
11/15/2012 16:00:00,18.91
11/16/2012 16:00:00,19.09
11/19/2012 16:00:00,19.43
11/20/2012 16:00:00,19.57
11/21/2012 16:00:00,19.64
11/23/2012 16:00:00,19.86
11/26/2012 16:00:00,20.01
11/27/2012 16:00:00,19.93
11/28/2012 16:00:00,20.07
11/29/2012 16:00:00,20.31
11/30/2012 16:00:00,20.26
12/3/2012 16:00:00,20.19
12/4/2012 16:00:00,20.32
12/5/2012 16:00:00,20.24
12/6/2012 16:00:00,20.23
12/7/2012 16:00:00,20.22
12/10/2012 16:00:00,20.35
12/11/2012 16:00:00,20.51
12/12/2012 16:00:00,20.43
12/13/2012 16:00:00,20.38
12/14/2012 16:00:00,20.3
12/17/2012 16:00:00,20.51
12/18/2012 16:00:00,20.79
12/19/2012 16:00:00,20.69
12/20/2012 16:00:00,20.75
12/21/2012 16:00:00,20.54
12/24/2012 16:00:00,20.55
12/26/2012 16:00:00,20.49
12/27/2012 16:00:00,20.54
12/28/2012 16:00:00,20.34
12/31/2012 16:00:00,20.75
1/2/2013 16:00:00,21.27
1/3/2013 16:00:00,21.09
1/4/2013 16:00:00,21.22
1/7/2013 16:00:00,21.09
1/8/2013 16:00:00,21.18
1/9/2013 16:00:00,21.37
1/10/2013 16:00:00,21.49
1/11/2013 16:00:00,21.55
1/14/2013 16:00:00,21.53
1/15/2013 16:00:00,21.51
1/16/2013 16:00:00,21.47
1/17/2013 16:00:00,21.82
1/18/2013 16:00:00,21.95
1/22/2013 16:00:00,22.03
1/23/2013 16:00:00,22
1/24/2013 16:00:00,22.09
1/25/2013 16:00:00,22.18
1/28/2013 16:00:00,22.14
1/29/2013 16:00:00,22.29
1/30/2013 16:00:00,22.03
1/31/2013 16:00:00,22.07
2/1/2013 16:00:00,22.26
2/4/2013 16:00:00,22.01
2/5/2013 16:00:00,22.16
2/6/2013 16:00:00,22.22
2/7/2013 16:00:00,22.11
2/8/2013 16:00:00,22.28
2/11/2013 16:00:00,22.23
2/12/2013 16:00:00,22.43
2/13/2013 16:00:00,22.6
2/14/2013 16:00:00,22.52
2/15/2013 16:00:00,22.52
2/19/2013 16:00:00,22.66
2/20/2013 16:00:00,22.31
2/21/2013 16:00:00,22.1
2/22/2013 16:00:00,22.35
2/25/2013 16:00:00,21.77
2/26/2013 16:00:00,21.94
2/27/2013 16:00:00,22.31
2/28/2013 16:00:00,22.46
3/1/2013 16:00:00,22.44
3/4/2013 16:00:00,22.49
3/5/2013 16:00:00,22.78
3/6/2013 16:00:00,22.86
3/7/2013 16:00:00,22.81
3/8/2013 16:00:00,23.03
3/11/2013 16:00:00,23.01
3/12/2013 16:00:00,22.83
3/13/2013 16:00:00,22.88
3/14/2013 16:00:00,23.09
3/15/2013 16:00:00,23.19
3/18/2013 16:00:00,23.07
3/19/2013 16:00:00,23.05
3/20/2013 16:00:00,23.22
3/21/2013 16:00:00,23.03
3/22/2013 16:00:00,23.13
3/25/2013 16:00:00,22.94
3/26/2013 16:00:00,22.97
3/27/2013 16:00:00,22.82
3/28/2013 16:00:00,22.98
4/1/2013 16:00:00,22.62
4/2/2013 16:00:00,22.45
4/3/2013 16:00:00,22.25
4/4/2013 16:00:00,22.36
4/5/2013 16:00:00,22.25
4/8/2013 16:00:00,22.41
4/9/2013 16:00:00,22.34
4/10/2013 16:00:00,22.73
4/11/2013 16:00:00,22.72
4/12/2013 16:00:00,22.53
4/15/2013 16:00:00,21.68
4/16/2013 16:00:00,22.08
4/17/2013 16:00:00,21.64
4/18/2013 16:00:00,21.41
4/19/2013 16:00:00,21.49
4/22/2013 16:00:00,21.45
4/23/2013 16:00:00,21.75
4/24/2013 16:00:00,22.03
4/25/2013 16:00:00,22.1
4/26/2013 16:00:00,21.85
4/29/2013 16:00:00,21.97
4/30/2013 16:00:00,22.05
5/1/2013 16:00:00,21.78
5/2/2013 16:00:00,21.96
5/3/2013 16:00:00,22.31
5/6/2013 16:00:00,22.34
5/7/2013 16:00:00,22.52
5/8/2013 16:00:00,22.74
5/9/2013 16:00:00,22.62
5/10/2013 16:00:00,22.75
5/13/2013 16:00:00,22.71
5/14/2013 16:00:00,22.98
5/15/2013 16:00:00,23.2
5/16/2013 16:00:00,23.09
5/17/2013 16:00:00,23.28
5/20/2013 16:00:00,23.37
5/21/2013 16:00:00,23.4
5/22/2013 16:00:00,23.06
5/23/2013 16:00:00,23.09
5/24/2013 16:00:00,23
5/28/2013 16:00:00,23.27
5/29/2013 16:00:00,22.99
5/30/2013 16:00:00,23.19
5/31/2013 16:00:00,22.9
6/3/2013 16:00:00,22.98
6/4/2013 16:00:00,22.74
6/5/2013 16:00:00,22.27
6/6/2013 16:00:00,22.5
6/7/2013 16:00:00,22.74
6/10/2013 16:00:00,22.7
6/11/2013 16:00:00,22.49
6/12/2013 16:00:00,22.37
6/13/2013 16:00:00,22.68
6/14/2013 16:00:00,22.56
6/17/2013 16:00:00,22.58
6/18/2013 16:00:00,22.86
6/19/2013 16:00:00,22.33
6/20/2013 16:00:00,21.74
6/21/2013 16:00:00,21.67
6/24/2013 16:00:00,21.31
6/25/2013 16:00:00,21.62
6/26/2013 16:00:00,21.73
6/27/2013 16:00:00,22.06
6/28/2013 16:00:00,22.04
7/1/2013 16:00:00,22.22
7/2/2013 16:00:00,22.1
7/3/2013 16:00:00,22.1
7/5/2013 16:00:00,22.41
7/8/2013 16:00:00,22.51
7/9/2013 16:00:00,22.75
7/10/2013 16:00:00,22.91
7/11/2013 16:00:00,23.22
7/12/2013 16:00:00,23.23
7/15/2013 16:00:00,23.33
7/16/2013 16:00:00,23.11
7/17/2013 16:00:00,23.15
7/18/2013 16:00:00,23.37
7/19/2013 16:00:00,23.45
7/22/2013 16:00:00,23.56
7/23/2013 16:00:00,23.41
7/24/2013 16:00:00,23.17
7/25/2013 16:00:00,23.39
7/26/2013 16:00:00,23.3
7/29/2013 16:00:00,23.07
7/30/2013 16:00:00,22.99
7/31/2013 16:00:00,23.03
8/1/2013 16:00:00,23.34
8/2/2013 16:00:00,23.24
8/5/2013 16:00:00,23.24
8/6/2013 16:00:00,23.06
8/7/2013 16:00:00,22.94
8/8/2013 16:00:00,23
8/9/2013 16:00:00,23
8/12/2013 16:00:00,23.13
8/13/2013 16:00:00,23.13
8/14/2013 16:00:00,22.91
8/15/2013 16:00:00,22.55
8/16/2013 16:00:00,22.51
8/19/2013 16:00:00,22.35
8/20/2013 16:00:00,22.44
8/21/2013 16:00:00,22.36
8/22/2013 16:00:00,22.77
8/23/2013 16:00:00,22.83
8/26/2013 16:00:00,22.81
8/27/2013 16:00:00,22.38
8/28/2013 16:00:00,22.42
8/29/2013 16:00:00,22.5
8/30/2013 16:00:00,22.24
9/3/2013 16:00:00,22.31
9/4/2013 16:00:00,22.57
9/5/2013 16:00:00,22.68
9/6/2013 16:00:00,22.75
9/9/2013 16:00:00,23.08
9/10/2013 16:00:00,23.4
9/11/2013 16:00:00,23.38
9/12/2013 16:00:00,23.27
9/13/2013 16:00:00,23.26
9/16/2013 16:00:00,23.37
9/17/2013 16:00:00,23.57
9/18/2013 16:00:00,24.02
9/19/2013 16:00:00,24.07
9/20/2013 16:00:00,24.01
9/23/2013 16:00:00,23.87
9/24/2013 16:00:00,24.06
9/25/2013 16:00:00,23.99
9/26/2013 16:00:00,24.14
9/27/2013 16:00:00,23.96
9/30/2013 16:00:00,23.91
10/1/2013 16:00:00,24.05
10/2/2013 16:00:00,23.95
10/3/2013 16:00:00,23.71
10/4/2013 16:00:00,23.78
10/7/2013 16:00:00,23.54
10/8/2013 16:00:00,23.21
10/9/2013 16:00:00,23.21
10/10/2013 16:00:00,23.6
10/11/2013 16:00:00,23.88
10/14/2013 16:00:00,23.91
10/15/2013 16:00:00,23.65
10/16/2013 16:00:00,23.82
10/17/2013 16:00:00,23.97
10/18/2013 16:00:00,24.21
10/21/2013 16:00:00,24.34
10/22/2013 16:00:00,24.29
10/23/2013 16:00:00,24.28
10/24/2013 16:00:00,24.29
10/25/2013 16:00:00,24.71
10/28/2013 16:00:00,24.59
10/29/2013 16:00:00,25.01
10/30/2013 16:00:00,24.87
10/31/2013 16:00:00,24.82
11/1/2013 16:00:00,24.72
11/4/2013 16:00:00,24.96
11/5/2013 16:00:00,24.85
11/6/2013 16:00:00,24.88
11/7/2013 16:00:00,24.47
11/8/2013 16:00:00,24.72
11/11/2013 16:00:00,24.86
11/12/2013 16:00:00,24.83
11/13/2013 16:00:00,24.99
11/14/2013 16:00:00,25.23
11/15/2013 16:00:00,25.41
11/18/2013 16:00:00,25.3
11/19/2013 16:00:00,25.11
11/20/2013 16:00:00,25
11/21/2013 16:00:00,25.24
11/22/2013 16:00:00,25.3
11/25/2013 16:00:00,25.29
11/26/2013 16:00:00,25.24
11/27/2013 16:00:00,25.35
11/29/2013 16:00:00,25.36
12/2/2013 16:00:00,24.99
12/3/2013 16:00:00,24.85
12/4/2013 16:00:00,24.68
12/5/2013 16:00:00,24.58
12/6/2013 16:00:00,24.84
12/9/2013 16:00:00,24.89
12/10/2013 16:00:00,24.81
12/11/2013 16:00:00,24.43
12/12/2013 16:00:00,24.55
12/13/2013 16:00:00,24.59
12/16/2013 16:00:00,25.02
12/17/2013 16:00:00,25.09
12/18/2013 16:00:00,25.49
12/19/2013 16:00:00,25.42
12/20/2013 16:00:00,25.69
12/23/2013 16:00:00,25.88
12/24/2013 16:00:00,26
12/26/2013 16:00:00,26.07
12/27/2013 16:00:00,26.13
12/30/2013 16:00:00,26.16
12/31/2013 16:00:00,26.22
1/2/2014 16:00:00,25.77
1/3/2014 16:00:00,25.86
1/6/2014 16:00:00,25.68
1/7/2014 16:00:00,25.86
1/8/2014 16:00:00,25.82
1/9/2014 16:00:00,25.86
1/10/2014 16:00:00,25.93
1/13/2014 16:00:00,25.61
1/14/2014 16:00:00,25.96
1/15/2014 16:00:00,26.22
1/16/2014 16:00:00,26.29
1/17/2014 16:00:00,26.27
1/21/2014 16:00:00,26.3
1/22/2014 16:00:00,26.38
1/23/2014 16:00:00,26.06
1/24/2014 16:00:00,25.28
1/27/2014 16:00:00,25.13
1/28/2014 16:00:00,25.57
1/29/2014 16:00:00,25.21
1/30/2014 16:00:00,25.55
1/31/2014 16:00:00,25.43
2/3/2014 16:00:00,24.62
2/4/2014 16:00:00,25.07
2/5/2014 16:00:00,24.98
2/6/2014 16:00:00,25.27
2/7/2014 16:00:00,25.63
2/10/2014 16:00:00,25.56
2/11/2014 16:00:00,25.87
2/12/2014 16:00:00,26.12
2/13/2014 16:00:00,26.15
2/14/2014 16:00:00,26.35
2/18/2014 16:00:00,26.37
2/19/2014 16:00:00,26.21
2/20/2014 16:00:00,26.56
2/21/2014 16:00:00,26.45
2/24/2014 16:00:00,26.46
2/25/2014 16:00:00,26.42
2/26/2014 16:00:00,26.56
2/27/2014 16:00:00,26.77
2/28/2014 16:00:00,26.81
3/3/2014 16:00:00,26.48
3/4/2014 16:00:00,26.97
3/5/2014 16:00:00,26.96
3/6/2014 16:00:00,27.1
3/7/2014 16:00:00,27.08
3/10/2014 16:00:00,26.95
3/11/2014 16:00:00,26.77
3/12/2014 16:00:00,26.66
3/13/2014 16:00:00,26.37
3/14/2014 16:00:00,26.39
3/17/2014 16:00:00,26.51
3/18/2014 16:00:00,26.74
3/19/2014 16:00:00,26.52
3/20/2014 16:00:00,26.48
3/21/2014 16:00:00,26.57
3/24/2014 16:00:00,26.33
3/25/2014 16:00:00,26.45
3/26/2014 16:00:00,26.06
3/27/2014 16:00:00,26.09
3/28/2014 16:00:00,26.19
3/31/2014 16:00:00,26.68
4/1/2014 16:00:00,26.85
4/2/2014 16:00:00,27.09
4/3/2014 16:00:00,26.97
4/4/2014 16:00:00,26.65
4/7/2014 16:00:00,26.24
4/8/2014 16:00:00,26.42
4/9/2014 16:00:00,26.79
4/10/2014 16:00:00,26.23
4/11/2014 16:00:00,25.85
4/14/2014 16:00:00,25.97
4/15/2014 16:00:00,25.96
4/16/2014 16:00:00,26.32
4/17/2014 16:00:00,26.41
4/21/2014 16:00:00,26.47
4/22/2014 16:00:00,26.44
4/23/2014 16:00:00,26.2
4/24/2014 16:00:00,26.15
4/25/2014 16:00:00,25.97
4/28/2014 16:00:00,26.01
4/29/2014 16:00:00,25.85
4/30/2014 16:00:00,25.91
5/1/2014 16:00:00,25.87
5/2/2014 16:00:00,25.89
5/5/2014 16:00:00,25.84
5/6/2014 16:00:00,25.72
5/7/2014 16:00:00,25.87
5/8/2014 16:00:00,25.8
5/9/2014 16:00:00,25.89
5/12/2014 16:00:00,26.4
5/13/2014 16:00:00,26.21
5/14/2014 16:00:00,25.84
5/15/2014 16:00:00,25.66
5/16/2014 16:00:00,25.79
5/19/2014 16:00:00,25.96
5/20/2014 16:00:00,25.59
5/21/2014 16:00:00,25.71
5/22/2014 16:00:00,25.9
5/23/2014 16:00:00,26.1
5/27/2014 16:00:00,26.31
5/28/2014 16:00:00,26.19
5/29/2014 16:00:00,26.1
5/30/2014 16:00:00,26.06
6/2/2014 16:00:00,26.08
6/3/2014 16:00:00,26
6/4/2014 16:00:00,26.02
6/5/2014 16:00:00,26.43
6/6/2014 16:00:00,26.69
6/9/2014 16:00:00,27.03
6/10/2014 16:00:00,26.97
6/11/2014 16:00:00,26.79
6/12/2014 16:00:00,26.63
6/13/2014 16:00:00,26.71
6/16/2014 16:00:00,26.59
6/17/2014 16:00:00,26.76
6/18/2014 16:00:00,26.92
6/19/2014 16:00:00,26.91
6/20/2014 16:00:00,27.06
6/23/2014 16:00:00,26.91
6/24/2014 16:00:00,26.64
6/25/2014 16:00:00,26.57
6/26/2014 16:00:00,26.48
6/27/2014 16:00:00,26.64
6/30/2014 16:00:00,26.59
7/1/2014 16:00:00,26.75
7/2/2014 16:00:00,26.57
7/3/2014 16:00:00,26.68
7/7/2014 16:00:00,26.33
7/8/2014 16:00:00,26.22
7/9/2014 16:00:00,26.2
7/10/2014 16:00:00,25.92
7/11/2014 16:00:00,25.94
7/14/2014 16:00:00,26.1
7/15/2014 16:00:00,25.89
7/16/2014 16:00:00,25.9
7/17/2014 16:00:00,25.51
7/18/2014 16:00:00,25.87
7/21/2014 16:00:00,25.71
7/22/2014 16:00:00,26.06
7/23/2014 16:00:00,25.8
7/24/2014 16:00:00,25.88
7/25/2014 16:00:00,25.79
7/28/2014 16:00:00,25.76
7/29/2014 16:00:00,25.53
7/30/2014 16:00:00,25.51
7/31/2014 16:00:00,24.77
8/1/2014 16:00:00,24.73
8/4/2014 16:00:00,24.8
8/5/2014 16:00:00,24.85
8/6/2014 16:00:00,24.87
8/7/2014 16:00:00,24.86
8/8/2014 16:00:00,25.14
8/11/2014 16:00:00,25.28
8/12/2014 16:00:00,25.2
8/13/2014 16:00:00,25.32
8/14/2014 16:00:00,25.51
8/15/2014 16:00:00,25.47
8/18/2014 16:00:00,25.86
8/19/2014 16:00:00,25.94
8/20/2014 16:00:00,25.91
8/21/2014 16:00:00,25.91
8/22/2014 16:00:00,25.83
8/25/2014 16:00:00,25.97
8/26/2014 16:00:00,25.97
8/27/2014 16:00:00,25.98
8/28/2014 16:00:00,26
8/29/2014 16:00:00,26.09
9/2/2014 16:00:00,26.1
9/3/2014 16:00:00,26.11
9/4/2014 16:00:00,26.04
9/5/2014 16:00:00,26.08
9/8/2014 16:00:00,25.97
9/9/2014 16:00:00,25.72
9/10/2014 16:00:00,25.73
9/11/2014 16:00:00,25.86
9/12/2014 16:00:00,25.54
9/15/2014 16:00:00,25.43
9/16/2014 16:00:00,25.5
9/17/2014 16:00:00,25.47
9/18/2014 16:00:00,25.54
9/19/2014 16:00:00,25.33
9/22/2014 16:00:00,25.12
9/23/2014 16:00:00,24.94
9/24/2014 16:00:00,24.99
9/25/2014 16:00:00,24.76
9/26/2014 16:00:00,24.92
9/29/2014 16:00:00,24.77
9/30/2014 16:00:00,24.61
10/1/2014 16:00:00,24.38
10/2/2014 16:00:00,24.35
10/3/2014 16:00:00,24.51
10/6/2014 16:00:00,24.5
10/7/2014 16:00:00,24.01
10/8/2014 16:00:00,24.47
10/9/2014 16:00:00,23.99
10/10/2014 16:00:00,23.75
10/13/2014 16:00:00,23.61
10/14/2014 16:00:00,23.94
10/15/2014 16:00:00,23.83
10/16/2014 16:00:00,24
10/17/2014 16:00:00,24.22
10/20/2014 16:00:00,24.38
10/21/2014 16:00:00,24.98
10/22/2014 16:00:00,24.68
10/23/2014 16:00:00,25.08
10/24/2014 16:00:00,24.96
10/27/2014 16:00:00,24.9
10/28/2014 16:00:00,25.58
10/29/2014 16:00:00,25.51
10/30/2014 16:00:00,25.71
10/31/2014 16:00:00,25.84
11/3/2014 16:00:00,25.78
11/4/2014 16:00:00,25.69
11/5/2014 16:00:00,25.85
11/6/2014 16:00:00,26.07
11/7/2014 16:00:00,26.17
11/10/2014 16:00:00,26.24
11/11/2014 16:00:00,26.15
11/12/2014 16:00:00,26.22
11/13/2014 16:00:00,25.98
11/14/2014 16:00:00,25.96
11/17/2014 16:00:00,25.88
11/18/2014 16:00:00,26.16
11/19/2014 16:00:00,26.01
11/20/2014 16:00:00,26.11
11/21/2014 16:00:00,26.24
11/24/2014 16:00:00,26.41
11/25/2014 16:00:00,26.43
11/26/2014 16:00:00,26.38
11/28/2014 16:00:00,25.82
12/1/2014 16:00:00,25.56
12/2/2014 16:00:00,25.69
12/3/2014 16:00:00,26.05
12/4/2014 16:00:00,25.87
12/5/2014 16:00:00,25.84
12/8/2014 16:00:00,25.48
12/9/2014 16:00:00,25.74
12/10/2014 16:00:00,25.12
12/11/2014 16:00:00,25.17
12/12/2014 16:00:00,24.67
12/15/2014 16:00:00,24.5
12/16/2014 16:00:00,24.45
12/17/2014 16:00:00,24.9
12/18/2014 16:00:00,25.4
12/19/2014 16:00:00,25.46
12/22/2014 16:00:00,25.58
12/23/2014 16:00:00,25.8
12/24/2014 16:00:00,25.91
12/26/2014 16:00:00,26.04
12/29/2014 16:00:00,26.17
12/30/2014 16:00:00,26.02
12/31/2014 16:00:00,25.75
1/2/2015 16:00:00,25.74
1/5/2015 16:00:00,25.06
1/6/2015 16:00:00,24.8
1/7/2015 16:00:00,24.92
1/8/2015 16:00:00,25.35
1/9/2015 16:00:00,25.13
1/12/2015 16:00:00,24.86
1/13/2015 16:00:00,24.77
1/14/2015 16:00:00,24.63
1/15/2015 16:00:00,24.32
1/16/2015 16:00:00,24.49
1/20/2015 16:00:00,24.43
1/21/2015 16:00:00,24.65
1/22/2015 16:00:00,25
1/23/2015 16:00:00,24.74
1/26/2015 16:00:00,24.94
1/27/2015 16:00:00,24.85
1/28/2015 16:00:00,24.47
1/29/2015 16:00:00,24.82
1/30/2015 16:00:00,24.41
2/2/2015 16:00:00,24.82
2/3/2015 16:00:00,25.26
2/4/2015 16:00:00,24.73
2/5/2015 16:00:00,25.03
2/6/2015 16:00:00,24.92
2/9/2015 16:00:00,24.89
2/10/2015 16:00:00,24.94
2/11/2015 16:00:00,24.81
2/12/2015 16:00:00,25.07
2/13/2015 16:00:00,25.29
2/17/2015 16:00:00,25.24
2/18/2015 16:00:00,25.34
2/19/2015 16:00:00,25.39
2/20/2015 16:00:00,25.38
2/23/2015 16:00:00,25.39
2/24/2015 16:00:00,25.54
2/25/2015 16:00:00,25.46
2/26/2015 16:00:00,25.46
2/27/2015 16:00:00,25.38
3/2/2015 16:00:00,25.52
3/3/2015 16:00:00,25.35
3/4/2015 16:00:00,25.14
3/5/2015 16:00:00,25.14
3/6/2015 16:00:00,24.7
3/9/2015 16:00:00,24.78
3/10/2015 16:00:00,24.43
3/11/2015 16:00:00,24.42
3/12/2015 16:00:00,24.87
3/13/2015 16:00:00,24.62
3/16/2015 16:00:00,24.89
3/17/2015 16:00:00,24.91
3/18/2015 16:00:00,25.34
3/19/2015 16:00:00,25.11
3/20/2015 16:00:00,25.4
3/23/2015 16:00:00,25.32
3/24/2015 16:00:00,25.18
3/25/2015 16:00:00,24.84
3/26/2015 16:00:00,24.71
3/27/2015 16:00:00,24.77
3/30/2015 16:00:00,25
3/31/2015 16:00:00,24.9
4/1/2015 16:00:00,24.91
4/2/2015 16:00:00,25.09
4/6/2015 16:00:00,25.45
4/7/2015 16:00:00,25.22
4/8/2015 16:00:00,25.03
4/9/2015 16:00:00,24.99
4/10/2015 16:00:00,25.04
4/13/2015 16:00:00,24.91
4/14/2015 16:00:00,25.07
4/15/2015 16:00:00,25.43
4/16/2015 16:00:00,25.36
4/17/2015 16:00:00,25.03
4/20/2015 16:00:00,25.23
4/21/2015 16:00:00,24.99
